step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,fraud_likelihood_audio,fraud_likelihood_text,type_encoded
687,TRANSFER,1678.05,C0006475,90608.06,88930.01,C0034289,91799.66,93477.71,0,1,0.1,0.1,1
533,DEBIT,385.5,C0037172,25835.58,25450.08,C0021491,2496.86,2882.36,0,0,0.1,0.1,4
283,CASH_OUT,6985.0,C0001607,67562.41,60577.41,C0036917,89969.5,96954.5,0,1,0.1,0.1,2
743,CASH_OUT,1965.65,C0025308,9153.91,7188.26,C0034087,51432.8,53398.450000000004,0,1,0.1,0.1,2
527,TRANSFER,566.44,C0016811,37671.9,37105.46,C0020301,16470.42,17036.859999999997,0,1,0.1,0.1,1
16,CASH_OUT,226.99,C0029774,64862.48,64635.490000000005,C0001152,31133.89,31360.88,0,1,0.1,0.1,2
568,DEBIT,12.24,C0007269,79646.97,79634.73,C0012350,62549.14,62561.38,0,0,0.1,0.1,4
560,CASH_OUT,297.8,C0022757,40149.58,39851.78,C0010788,40787.51,41085.310000000005,0,1,0.1,0.1,2
239,CASH_OUT,4452.61,C0004924,1052.07,0.0,C0026770,52471.73,56924.340000000004,0,1,0.1,0.1,2
84,CASH_OUT,2288.76,C0020596,58227.95,55939.189999999995,C0038149,13847.71,16136.47,0,1,0.1,0.1,2
121,DEBIT,688.33,C0011102,36682.34,35994.009999999995,C0026972,43553.2,44241.53,0,0,0.1,0.1,4
237,PAYMENT,9132.46,C0025351,49953.2,40820.74,C0017656,89448.42,98580.88,0,1,0.1,0.1,0
201,TRANSFER,514.22,C0025379,6118.23,5604.009999999999,C0016435,1585.16,2099.38,0,1,0.1,0.1,1
739,PAYMENT,1468.16,C0008415,25470.59,24002.43,C0007564,82313.11,83781.27,0,0,0.1,0.1,0
24,CASH_IN,298.23,C0019663,1135.33,837.0999999999999,C0022858,76613.73,76911.95999999999,0,0,0.1,0.1,3
56,CASH_OUT,4700.62,C0036490,77058.74,72358.12000000001,C0019881,27547.26,32247.879999999997,0,1,0.1,0.1,2
656,CASH_IN,683.02,C0020304,29962.94,29279.92,C0013180,71346.06,72029.08,0,0,0.1,0.1,3
48,CASH_OUT,3180.33,C0028833,78250.77,75070.44,C0012110,65244.77,68425.09999999999,0,1,0.1,0.1,2
502,CASH_OUT,1008.5,C0020643,439.34,0.0,C0031691,23302.53,24311.03,0,1,0.1,0.1,2
720,CASH_IN,128.51,C0037380,60257.12,60128.61,C0023230,83044.08,83172.59,0,0,0.1,0.1,3
37,DEBIT,2306.36,C0008370,41806.91,39500.55,C0024937,65163.92,67470.28,0,0,0.1,0.1,4
316,CASH_IN,475.1,C0001999,75565.71,75090.61,C0033620,9085.79,9560.890000000001,0,0,0.1,0.1,3
678,TRANSFER,580.4,C0035471,12000.54,11420.140000000001,C0006053,69189.72,69770.12,0,1,0.1,0.1,1
455,TRANSFER,2212.79,C0021388,74882.82,72670.03000000001,C0030215,41402.8,43615.590000000004,0,1,0.1,0.1,1
436,PAYMENT,491.57,C0028886,12712.31,12220.74,C0002543,44293.8,44785.37,0,0,0.1,0.1,0
132,TRANSFER,6475.35,C0030079,83902.56,77427.20999999999,C0029691,18178.05,24653.4,0,1,0.1,0.1,1
721,TRANSFER,1267.39,C0005594,93050.01,91782.62,C0037017,89275.43,90542.81999999999,0,1,0.1,0.1,1
135,CASH_OUT,137.49,C0029656,7188.54,7051.05,C0014046,2969.56,3107.05,0,1,0.1,0.1,2
516,CASH_IN,184.31,C0021136,34326.06,34141.75,C0000169,77362.24,77546.55,0,0,0.1,0.1,3
482,TRANSFER,8791.618857298354,C0008261,50799.57,0.0,C0012869,89825.74,91600.28,1,1,0.9083663084551972,0.6149834048517693,1
220,CASH_OUT,1632.3,C0004687,22960.55,21328.25,C0035900,78277.81,79910.11,0,1,0.1,0.1,2
370,TRANSFER,3732.26,C0009271,57773.79,54041.53,C0018970,68309.98,72042.23999999999,0,1,0.1,0.1,1
202,TRANSFER,1125.63,C0001806,51256.04,50130.41,C0014677,80504.97,81630.6,0,1,0.1,0.1,1
336,PAYMENT,598.56,C0028813,15272.51,14673.95,C0021552,36078.46,36677.02,0,0,0.1,0.1,0
513,TRANSFER,1371.3,C0029642,3487.29,2115.99,C0031380,1570.98,2942.2799999999997,0,1,0.1,0.1,1
108,TRANSFER,9600.860430666853,C0034307,27293.59,0.0,C0011125,70710.71,72654.64,1,1,0.7187859071137049,0.5545388285624988,1
407,CASH_OUT,2990.88,C0008164,28529.94,25539.059999999998,C0010797,33265.46,36256.34,0,1,0.1,0.1,2
553,DEBIT,3452.68,C0030884,46086.04,42633.36,C0020134,31850.94,35303.619999999995,0,0,0.1,0.1,4
107,CASH_IN,1026.22,C0005007,33703.17,32676.949999999997,C0029284,78390.23,79416.45,0,0,0.1,0.1,3
485,CASH_OUT,817.18,C0001454,64095.68,63278.5,C0037009,27946.96,28764.14,0,1,0.1,0.1,2
598,DEBIT,3538.96,C0019447,41064.12,37525.16,C0011771,21117.05,24656.01,0,0,0.1,0.1,4
166,DEBIT,579.22,C0012611,14481.16,13901.94,C0008042,43018.7,43597.92,0,0,0.1,0.1,4
97,CASH_OUT,2160.05,C0034218,1563.21,0.0,C0021074,35272.88,37432.93,0,1,0.1,0.1,2
702,TRANSFER,716.72,C0007724,20026.26,19309.539999999997,C0001990,32739.43,33456.15,0,1,0.1,0.1,1
481,CASH_OUT,1181.97,C0009413,52341.59,51159.619999999995,C0031710,54487.81,55669.78,0,1,0.1,0.1,2
443,DEBIT,2388.22,C0030879,81089.38,78701.16,C0000725,74234.62,76622.84,0,0,0.1,0.1,4
284,TRANSFER,2608.31,C0024203,75184.38,72576.07,C0034967,93692.28,96300.59,0,1,0.1,0.1,1
235,CASH_IN,2671.24,C0034148,44484.21,41812.97,C0009514,30844.43,33515.67,0,0,0.1,0.1,3
299,DEBIT,21.46,C0039643,16869.76,16848.3,C0032339,92190.66,92212.12000000001,0,0,0.1,0.1,4
379,DEBIT,1421.86,C0033165,69750.8,68328.94,C0008729,41034.35,42456.21,0,0,0.1,0.1,4
72,TRANSFER,59.57,C0025374,34898.17,34838.6,C0030600,74987.59,75047.16,0,1,0.1,0.1,1
450,PAYMENT,9125.81,C0013305,27804.98,18679.17,C0009525,50055.24,59181.049999999996,0,1,0.1,0.1,0
621,TRANSFER,482.41,C0035029,3410.24,2927.83,C0035581,79349.51,79831.92,0,1,0.1,0.1,1
97,TRANSFER,3844.93,C0011989,79574.02,75729.09000000001,C0023491,63684.36,67529.29,0,1,0.1,0.1,1
10,CASH_IN,452.7,C0028272,63793.93,63341.23,C0019992,10002.61,10455.310000000001,0,0,0.1,0.1,3
465,CASH_IN,445.21,C0005740,9841.23,9396.02,C0038805,94377.63,94822.84000000001,0,0,0.1,0.1,3
369,PAYMENT,1244.41,C0014627,92162.16,90917.75,C0010799,83008.94,84253.35,0,0,0.1,0.1,0
562,DEBIT,1621.27,C0003835,7136.64,5515.370000000001,C0022727,35714.46,37335.729999999996,0,0,0.1,0.1,4
650,CASH_IN,1499.3,C0007186,99451.68,97952.37999999999,C0020492,86577.29,88076.59,0,0,0.1,0.1,3
196,DEBIT,1114.38,C0026308,27088.51,25974.129999999997,C0005565,79927.37,81041.75,0,0,0.1,0.1,4
41,CASH_OUT,4322.04,C0025322,75607.85,71285.81000000001,C0012229,8187.02,12509.060000000001,0,1,0.1,0.1,2
316,CASH_OUT,342.3916656465638,C0030806,321.77,0.0,C0020041,92804.63,92841.56,1,1,0.7722257849501317,0.9989839552954869,2
462,CASH_OUT,1493.1,C0021330,20587.88,19094.780000000002,C0005556,16978.4,18471.5,0,1,0.1,0.1,2
421,PAYMENT,1728.66,C0018178,61339.13,59610.469999999994,C0005169,66290.42,68019.08,0,0,0.1,0.1,0
681,DEBIT,3485.94,C0026172,15908.91,12422.97,C0000547,92030.25,95516.19,0,0,0.1,0.1,4
717,CASH_OUT,4140.16,C0014960,64320.23,60180.07000000001,C0035542,29221.5,33361.66,0,1,0.1,0.1,2
734,CASH_OUT,11406.333025356513,C0018244,23408.43,0.0,C0032569,54625.05,56206.44,1,1,0.8616370704062419,0.7315827131112412,2
584,PAYMENT,425.49,C0005188,77016.51,76591.01999999999,C0039298,16367.13,16792.62,0,0,0.1,0.1,0
477,PAYMENT,4687.56,C0037876,9661.9,4974.339999999999,C0035749,37086.29,41773.85,0,0,0.1,0.1,0
462,CASH_OUT,53.59,C0037804,43187.62,43134.030000000006,C0012204,96367.51,96421.09999999999,0,1,0.1,0.1,2
265,PAYMENT,1810.55,C0037858,37458.32,35647.77,C0006388,32619.86,34430.41,0,0,0.1,0.1,0
235,DEBIT,3153.83,C0009232,75893.63,72739.8,C0018475,55254.31,58408.14,0,0,0.1,0.1,4
238,CASH_OUT,6501.48,C0011850,58074.1,51572.619999999995,C0020674,50915.91,57417.39,0,1,0.1,0.1,2
506,CASH_OUT,93.13,C0012172,64788.91,64695.780000000006,C0007273,67641.34,67734.47,0,1,0.1,0.1,2
530,CASH_IN,122.52,C0007174,18633.53,18511.01,C0025340,92916.97,93039.49,0,0,0.1,0.1,3
61,TRANSFER,2951.64,C0025013,15639.13,12687.49,C0039843,15492.83,18444.47,0,1,0.1,0.1,1
306,DEBIT,10593.69,C0003212,27471.67,16877.979999999996,C0028314,81633.05,92226.74,0,1,0.1,0.1,4
149,PAYMENT,254.5,C0004530,83455.56,83201.06,C0012337,81391.31,81645.81,0,0,0.1,0.1,0
666,DEBIT,3174.38,C0039072,58662.32,55487.94,C0024738,15798.4,18972.78,0,0,0.1,0.1,4
326,CASH_OUT,305.92,C0029285,90751.81,90445.89,C0020735,25839.88,26145.8,0,1,0.1,0.1,2
577,DEBIT,160.89,C0034869,50849.24,50688.35,C0019054,27933.29,28094.18,0,0,0.1,0.1,4
108,DEBIT,1373.09,C0007620,52228.36,50855.270000000004,C0019386,78690.79,80063.87999999999,0,0,0.1,0.1,4
632,CASH_OUT,1.6128488790375572,C0039660,80658.69,0.0,C0000344,82692.34,82692.53,1,1,0.7949168599786021,0.7651254885328846,2
728,DEBIT,4699.78,C0017117,6929.07,2229.29,C0009801,53158.12,57857.9,0,0,0.1,0.1,4
710,DEBIT,5475.04,C0011895,57058.85,51583.81,C0012179,48578.43,54053.47,0,0,0.1,0.1,4
435,DEBIT,289.83,C0031977,56828.69,56538.86,C0034384,51090.5,51380.33,0,0,0.1,0.1,4
436,DEBIT,4882.91,C0005815,32653.06,27770.15,C0037378,92112.07,96994.98000000001,0,0,0.1,0.1,4
726,DEBIT,1483.42,C0008846,6299.35,4815.93,C0013310,45916.41,47399.83,0,0,0.1,0.1,4
670,CASH_OUT,1239.02,C0016091,14970.88,13731.859999999999,C0002606,21507.78,22746.8,0,1,0.1,0.1,2
502,CASH_IN,122.42,C0003468,72098.24,71975.82,C0008997,5295.12,5417.54,0,0,0.1,0.1,3
175,DEBIT,3886.23,C0029477,5036.19,1149.9599999999996,C0005031,94330.69,98216.92,0,0,0.1,0.1,4
117,TRANSFER,5256.41,C0017325,27850.94,22594.53,C0005249,13470.86,18727.27,0,1,0.1,0.1,1
710,TRANSFER,5335.01,C0025722,70327.22,64992.21,C0000694,81710.04,87045.04999999999,0,1,0.1,0.1,1
156,CASH_OUT,1591.21,C0000294,42407.09,40815.88,C0000197,62748.61,64339.82,0,1,0.1,0.1,2
295,CASH_IN,2780.21,C0006504,42200.68,39420.47,C0023417,12143.33,14923.54,0,0,0.1,0.1,3
165,DEBIT,571.08,C0003875,16040.27,15469.19,C0026585,87887.02,88458.1,0,0,0.1,0.1,4
103,PAYMENT,5380.61,C0019373,8657.22,3276.6099999999997,C0004507,16516.21,21896.82,0,0,0.1,0.1,0
210,DEBIT,223.97,C0008610,68478.57,68254.6,C0012035,56595.29,56819.26,0,0,0.1,0.1,4
316,CASH_IN,2280.11,C0010905,2389.0,108.88999999999987,C0010261,66370.33,68650.44,0,0,0.1,0.1,3
498,CASH_OUT,1834.35,C0024844,77537.21,75702.86,C0022583,54055.5,55889.85,0,1,0.1,0.1,2
294,CASH_OUT,3002.6,C0004768,79701.27,76698.67,C0030658,80538.9,83541.5,0,1,0.1,0.1,2
538,CASH_OUT,1448.93,C0033514,43562.02,42113.09,C0002040,36549.64,37998.57,0,1,0.1,0.1,2
676,PAYMENT,6769.13,C0000039,28341.46,21572.329999999998,C0026197,79709.92,86479.05,0,0,0.1,0.1,0
312,CASH_OUT,694.72,C0003038,10220.85,9526.130000000001,C0034487,24132.47,24827.190000000002,0,1,0.1,0.1,2
730,CASH_IN,1311.93,C0015890,59635.54,58323.61,C0016567,58864.4,60176.33,0,0,0.1,0.1,3
242,CASH_OUT,1851.21,C0007682,34316.5,32465.29,C0025793,61270.13,63121.34,0,1,0.1,0.1,2
488,TRANSFER,2333.6,C0032853,66458.31,64124.71,C0020676,39194.65,41528.25,0,1,0.1,0.1,1
479,TRANSFER,1546.36,C0037100,75058.7,73512.34,C0036053,44441.97,45988.33,0,1,0.1,0.1,1
690,CASH_IN,583.78,C0035751,1341.84,758.06,C0011904,68110.09,68693.87,0,0,0.1,0.1,3
460,PAYMENT,1524.83,C0008929,51336.13,49811.299999999996,C0030400,55492.03,57016.86,0,0,0.1,0.1,0
173,TRANSFER,2242.51,C0020914,38.52,0.0,C0033446,47958.33,50200.840000000004,0,1,0.1,0.1,1
481,PAYMENT,4746.71,C0003251,37066.19,32319.480000000003,C0024422,44629.18,49375.89,0,0,0.1,0.1,0
147,TRANSFER,1513.2,C0032821,2967.74,1454.5399999999997,C0011277,58834.98,60348.18,0,1,0.1,0.1,1
346,CASH_IN,2078.46,C0036432,8448.79,6370.330000000001,C0029977,97272.12,99350.58,0,0,0.1,0.1,3
524,TRANSFER,1256.34,C0004806,17020.28,15763.939999999999,C0026684,79791.47,81047.81,0,1,0.1,0.1,1
686,PAYMENT,5495.18,C0006191,4511.97,0.0,C0011550,28084.23,33579.41,0,0,0.1,0.1,0
436,TRANSFER,7.67,C0015434,39804.24,39796.57,C0022822,62731.27,62738.939999999995,0,1,0.1,0.1,1
61,CASH_IN,8437.09,C0024554,68302.12,59865.03,C0006778,46511.79,54948.880000000005,0,1,0.1,0.1,3
637,PAYMENT,4701.28,C0037476,76400.51,71699.23,C0022048,85995.18,90696.45999999999,0,0,0.1,0.1,0
407,TRANSFER,1108.03,C0000900,50604.92,49496.89,C0030135,68867.96,69975.99,0,1,0.1,0.1,1
171,DEBIT,1066.1,C0034834,15606.11,14540.01,C0007242,22058.74,23124.84,0,0,0.1,0.1,4
209,CASH_OUT,662.92,C0001354,52539.02,51876.1,C0025594,13187.14,13850.06,0,1,0.1,0.1,2
236,DEBIT,5877.16,C0020719,71703.85,65826.69,C0024783,44313.6,50190.759999999995,0,0,0.1,0.1,4
442,TRANSFER,322.79,C0025827,1271.12,948.3299999999999,C0013393,89455.47,89778.26,0,1,0.1,0.1,1
657,CASH_OUT,1462.07,C0014133,73544.56,72082.48999999999,C0029489,92948.98,94411.05,0,1,0.1,0.1,2
120,DEBIT,2872.83,C0000297,32925.11,30052.28,C0012070,47360.64,50233.47,0,0,0.1,0.1,4
77,CASH_IN,9217.12,C0003554,21330.57,12113.449999999999,C0025648,830.74,10047.86,0,1,0.1,0.1,3
440,PAYMENT,3818.26,C0021740,93880.28,90062.02,C0014969,20158.57,23976.83,0,0,0.1,0.1,0
295,DEBIT,2188.82,C0025129,1201.21,0.0,C0021849,30315.59,32504.41,0,0,0.1,0.1,4
456,DEBIT,419.28,C0030013,62256.84,61837.56,C0019276,56424.82,56844.1,0,0,0.1,0.1,4
190,CASH_OUT,2764.19,C0010854,65864.39,63100.2,C0021950,55801.24,58565.43,0,1,0.1,0.1,2
656,CASH_OUT,2973.99,C0026347,95016.42,92042.43,C0002365,93803.62,96777.61,0,1,0.1,0.1,2
237,DEBIT,2795.32,C0014434,5719.53,2924.2099999999996,C0033405,12572.95,15368.27,0,0,0.1,0.1,4
641,PAYMENT,424.11,C0035086,70036.64,69612.53,C0013977,28062.46,28486.57,0,0,0.1,0.1,0
339,CASH_OUT,3948.79,C0016955,64928.39,60979.6,C0017610,19192.36,23141.15,0,1,0.1,0.1,2
283,CASH_IN,58.67,C0028787,41876.2,41817.53,C0013379,74005.31,74063.98,0,0,0.1,0.1,3
716,CASH_OUT,4359.24,C0001537,33592.58,29233.340000000004,C0004105,9584.23,13943.47,0,1,0.1,0.1,2
26,DEBIT,596.74,C0023386,24824.81,24228.07,C0014153,41681.59,42278.329999999994,0,0,0.1,0.1,4
25,PAYMENT,8644.98,C0007947,16229.4,7584.42,C0012199,56524.48,65169.46000000001,0,1,0.1,0.1,0
325,DEBIT,800.52,C0038102,11327.16,10526.64,C0001156,15641.18,16441.7,0,0,0.1,0.1,4
222,TRANSFER,1642.38,C0032936,97585.22,95942.84,C0023863,46936.45,48578.829999999994,0,1,0.1,0.1,1
442,CASH_IN,5479.71,C0031675,30592.15,25112.440000000002,C0016146,62937.95,68417.66,0,0,0.1,0.1,3
460,PAYMENT,11381.38,C0012123,85174.53,73793.15,C0018876,17635.76,29017.14,0,1,0.1,0.1,0
529,PAYMENT,602.81,C0008663,36466.25,35863.44,C0013820,89003.39,89606.2,0,0,0.1,0.1,0
393,CASH_OUT,1090.96,C0020388,35510.63,34419.67,C0006917,27009.85,28100.809999999998,0,1,0.1,0.1,2
195,DEBIT,3784.94,C0009117,98792.83,95007.89,C0039963,32383.99,36168.93,0,0,0.1,0.1,4
495,CASH_OUT,2203.54,C0029964,80795.83,78592.29000000001,C0028841,27305.23,29508.77,0,1,0.1,0.1,2
93,TRANSFER,1353.44,C0001632,5627.07,4273.629999999999,C0013913,53048.81,54402.25,0,1,0.1,0.1,1
525,DEBIT,2535.69,C0012892,65817.05,63281.36,C0002466,75316.68,77852.37,0,0,0.1,0.1,4
537,CASH_IN,292.76,C0018163,65574.79,65282.02999999999,C0031188,7475.58,7768.34,0,0,0.1,0.1,3
601,PAYMENT,314.01,C0017852,72741.56,72427.55,C0012180,25965.19,26279.199999999997,0,0,0.1,0.1,0
563,CASH_OUT,3282.4,C0004364,5156.96,1874.56,C0001671,77924.35,81206.75,0,1,0.1,0.1,2
550,PAYMENT,1545.27,C0039879,84215.39,82670.12,C0005729,867.2,2412.4700000000003,0,0,0.1,0.1,0
573,PAYMENT,1143.19,C0039896,42132.71,40989.52,C0015340,72200.11,73343.3,0,0,0.1,0.1,0
345,TRANSFER,546.15,C0020761,70996.17,70450.02,C0009614,9905.14,10451.289999999999,0,1,0.1,0.1,1
124,TRANSFER,816.24,C0022219,48569.05,47752.810000000005,C0024055,77698.68,78514.92,0,1,0.1,0.1,1
740,DEBIT,11106.43,C0039207,40462.53,29356.1,C0026919,30587.85,41694.28,0,1,0.1,0.1,4
322,PAYMENT,613.8,C0007708,49569.12,48955.32,C0035081,10271.65,10885.449999999999,0,0,0.1,0.1,0
409,DEBIT,6633.15,C0023327,54340.86,47707.71,C0004059,39172.63,45805.78,0,0,0.1,0.1,4
176,CASH_OUT,8582.208670859643,C0010098,52242.21,0.0,C0006522,48442.39,49323.07,1,1,0.9279012562524828,0.6342989654200122,2
413,PAYMENT,578.89,C0023812,87151.48,86572.59,C0016282,8004.86,8583.75,0,0,0.1,0.1,0
358,DEBIT,219.44,C0036668,84240.34,84020.9,C0015009,11630.88,11850.32,0,0,0.1,0.1,4
202,DEBIT,4083.53,C0016581,81693.02,77609.49,C0035217,17650.78,21734.309999999998,0,0,0.1,0.1,4
117,CASH_IN,149.21,C0026629,6764.33,6615.12,C0025270,51594.03,51743.24,0,0,0.1,0.1,3
146,CASH_OUT,498.01,C0020999,52372.6,51874.59,C0024217,89706.64,90204.65,0,1,0.1,0.1,2
603,PAYMENT,2351.48,C0025582,56246.03,53894.549999999996,C0032631,60257.43,62608.91,0,0,0.1,0.1,0
370,CASH_OUT,971.13,C0032054,94975.06,94003.93,C0034376,12366.76,13337.89,0,1,0.1,0.1,2
568,DEBIT,755.83,C0032892,30828.1,30072.269999999997,C0013349,55865.92,56621.75,0,0,0.1,0.1,4
133,PAYMENT,2075.2,C0028101,3763.48,1688.2800000000002,C0009133,48810.51,50885.71,0,0,0.1,0.1,0
447,CASH_IN,3108.27,C0029453,1527.31,0.0,C0022472,23661.44,26769.71,0,1,0.1,0.1,3
233,CASH_IN,507.95,C0009126,51684.43,51176.48,C0036565,17373.32,17881.27,0,0,0.1,0.1,3
337,CASH_IN,5016.64,C0003983,14445.6,9428.96,C0003127,64791.07,69807.71,0,0,0.1,0.1,3
317,TRANSFER,50952.34327645113,C0011585,13238.9,0.0,C0004275,29146.73,38304.6,1,1,0.7633996062505582,0.5657632209655299,1
488,CASH_IN,6120.88,C0014755,96955.21,90834.33,C0001557,87536.03,93656.91,0,0,0.1,0.1,3
71,CASH_OUT,1700.86,C0036188,19883.68,18182.82,C0021374,31328.28,33029.14,0,1,0.1,0.1,2
137,DEBIT,1731.9,C0013537,40210.73,38478.83,C0023265,71067.33,72799.23,0,0,0.1,0.1,4
155,CASH_OUT,758.73,C0035065,77123.6,76364.87000000001,C0007422,57850.49,58609.22,0,1,0.1,0.1,2
696,DEBIT,145.34,C0014904,18816.92,18671.579999999998,C0015827,39120.95,39266.28999999999,0,0,0.1,0.1,4
12,PAYMENT,6584.66,C0023646,22981.88,16397.22,C0038002,52720.09,59304.75,0,0,0.1,0.1,0
208,TRANSFER,3280.74,C0027249,46353.44,43072.700000000004,C0005043,9674.9,12955.64,0,1,0.1,0.1,1
131,TRANSFER,3086.74,C0005381,49620.96,46534.22,C0029533,77320.87,80407.61,0,1,0.1,0.1,1
736,TRANSFER,365.18,C0036337,40964.23,40599.05,C0034402,72905.54,73270.71999999999,0,1,0.1,0.1,1
76,TRANSFER,3234.18,C0006395,2310.6,0.0,C0015279,22833.33,26067.510000000002,0,1,0.1,0.1,1
103,TRANSFER,204.59,C0021627,78387.0,78182.41,C0006124,26498.53,26703.12,0,1,0.1,0.1,1
612,TRANSFER,1121.21,C0013796,43742.06,42620.85,C0028661,44133.49,45254.7,0,1,0.1,0.1,1
166,PAYMENT,2877.18,C0014326,72995.81,70118.63,C0005533,64079.51,66956.69,0,0,0.1,0.1,0
543,TRANSFER,1382.37,C0003665,35002.91,33620.54,C0027069,80027.72,81410.09,0,1,0.1,0.1,1
577,PAYMENT,816.96,C0033742,43445.01,42628.05,C0015678,27185.76,28002.719999999998,0,0,0.1,0.1,0
192,CASH_OUT,101.83,C0002211,39641.75,39539.92,C0021923,73982.77,74084.6,0,1,0.1,0.1,2
708,CASH_IN,91.76,C0000499,13478.51,13386.75,C0027116,60145.08,60236.840000000004,0,0,0.1,0.1,3
498,CASH_OUT,3223.68,C0016555,14165.08,10941.4,C0020911,87303.33,90527.01,0,1,0.1,0.1,2
730,DEBIT,788.44,C0003149,1978.94,1190.5,C0013554,54542.81,55331.25,0,0,0.1,0.1,4
188,CASH_OUT,2992.28,C0034407,16552.82,13560.539999999999,C0022062,69424.32,72416.6,0,1,0.1,0.1,2
177,PAYMENT,1018.93,C0004673,90277.0,89258.07,C0000376,65523.62,66542.55,0,0,0.1,0.1,0
35,CASH_IN,204.31,C0022147,60027.23,59822.920000000006,C0009049,93629.35,93833.66,0,0,0.1,0.1,3
654,CASH_OUT,62.77,C0034491,69295.5,69232.73,C0011011,46732.35,46795.119999999995,0,1,0.1,0.1,2
386,TRANSFER,127.35,C0009076,32889.3,32761.950000000004,C0034826,65165.55,65292.9,0,1,0.1,0.1,1
383,TRANSFER,377.09,C0031167,7865.96,7488.87,C0037915,59383.14,59760.229999999996,0,1,0.1,0.1,1
619,TRANSFER,1726.15,C0001832,41942.09,40215.939999999995,C0010567,4545.38,6271.530000000001,0,1,0.1,0.1,1
164,CASH_IN,2573.74,C0037459,41670.69,39096.950000000004,C0004995,1061.62,3635.3599999999997,0,0,0.1,0.1,3
741,DEBIT,5971.34,C0015327,18969.6,12998.259999999998,C0015783,59219.48,65190.82000000001,0,0,0.1,0.1,4
244,DEBIT,1908.06,C0030722,28642.22,26734.16,C0018104,45790.19,47698.25,0,0,0.1,0.1,4
563,CASH_OUT,2587.54,C0038367,3656.07,1068.5300000000002,C0022332,91025.91,93613.45,0,1,0.1,0.1,2
85,CASH_OUT,2992.69,C0014398,30484.27,27491.58,C0029112,34404.21,37396.9,0,1,0.1,0.1,2
225,TRANSFER,3251.76,C0037223,32881.52,29629.759999999995,C0027301,30881.72,34133.48,0,1,0.1,0.1,1
367,CASH_IN,953.18,C0001034,89421.34,88468.16,C0028338,74848.44,75801.62,0,0,0.1,0.1,3
516,DEBIT,2415.26,C0000484,49140.71,46725.45,C0004993,78486.42,80901.68,0,0,0.1,0.1,4
424,CASH_IN,3699.74,C0032498,27467.51,23767.769999999997,C0010721,97997.61,101697.35,0,0,0.1,0.1,3
450,CASH_IN,324.25,C0009807,44945.02,44620.77,C0015206,99555.47,99879.72,0,0,0.1,0.1,3
587,TRANSFER,3043.08,C0024483,37992.08,34949.0,C0031784,78530.48,81573.56,0,1,0.1,0.1,1
628,TRANSFER,3686.8285186974235,C0023089,25805.25,0.0,C0023431,30457.7,30878.86,1,1,0.8094433938438098,0.7108313111655395,1
26,DEBIT,3182.4,C0026367,70989.43,67807.03,C0025488,86787.39,89969.79,0,0,0.1,0.1,4
12,PAYMENT,1493.12,C0007000,33967.26,32474.140000000003,C0027281,72326.69,73819.81,0,0,0.1,0.1,0
630,CASH_IN,685.3,C0007134,68423.62,67738.31999999999,C0018715,16592.99,17278.29,0,0,0.1,0.1,3
271,PAYMENT,2710.45,C0006240,78261.22,75550.77,C0034460,94804.54,97514.98999999999,0,0,0.1,0.1,0
541,CASH_OUT,3632.65,C0035408,65245.21,61612.56,C0010928,4626.26,8258.91,0,1,0.1,0.1,2
698,TRANSFER,4709.43602390653,C0009242,90751.0,0.0,C0038604,86207.29,86736.96999999999,1,1,0.6036841623213892,0.6839048123588493,1
739,PAYMENT,912.08,C0013560,71489.26,70577.18,C0031013,67278.41,68190.49,0,0,0.1,0.1,0
567,TRANSFER,5032.61,C0006858,91748.82,86716.21,C0038414,16158.36,21190.97,0,1,0.1,0.1,1
381,CASH_IN,5366.2,C0024415,77958.69,72592.49,C0012077,97712.37,103078.56999999999,0,0,0.1,0.1,3
181,CASH_IN,492.54,C0033386,31778.16,31285.62,C0009027,70507.8,71000.34,0,0,0.1,0.1,3
427,TRANSFER,6125.1,C0028066,55766.91,49641.810000000005,C0038120,28551.03,34676.13,0,1,0.1,0.1,1
147,TRANSFER,793.99,C0023745,53597.22,52803.23,C0002815,38050.56,38844.549999999996,0,1,0.1,0.1,1
296,PAYMENT,2437.92,C0019929,13210.77,10772.85,C0018221,6854.13,9292.05,0,0,0.1,0.1,0
403,DEBIT,370.17,C0019901,80090.59,79720.42,C0018052,2313.59,2683.76,0,0,0.1,0.1,4
468,CASH_IN,405.4,C0030982,68933.75,68528.35,C0028431,51955.82,52361.22,0,0,0.1,0.1,3
718,CASH_IN,8213.84,C0028795,94244.65,86030.81,C0022560,58008.63,66222.47,0,1,0.1,0.1,3
143,CASH_IN,195.07,C0006505,98560.59,98365.51999999999,C0001981,38470.4,38665.47,0,0,0.1,0.1,3
558,PAYMENT,3085.4,C0003569,16870.11,13784.710000000001,C0005412,5722.75,8808.15,0,0,0.1,0.1,0
451,DEBIT,1527.73,C0008762,40226.16,38698.43,C0023830,87669.97,89197.7,0,0,0.1,0.1,4
133,CASH_OUT,65469.22027855597,C0004628,97414.65,0.0,C0018360,81992.44,88736.04000000001,1,1,0.8783732813694471,0.9984868704975511,2
718,PAYMENT,4362.45,C0008454,39226.51,34864.060000000005,C0013699,38880.91,43243.36,0,0,0.1,0.1,0
